unit_id,time_counter,longitude,latitude,altitude
1,0,121.51033782958984,25.046144485473633,100.0
17,0,121.5136947631836,25.04018783569336,29.45697784423828
2,0,121.510986328125,25.04594612121582,110.0
18,0,121.51351165771484,25.04018783569336,29.679698944091797
3,0,121.51021575927734,25.0455265045166,120.0
19,0,121.51351165771484,25.040000915527344,29.689321517944336
4,0,121.51084899902344,25.045455932617188,128.0
5,0,121.5097427368164,25.045955657958984,29.484235763549805
21,0,121.5136947631836,25.04027557373047,29.456974029541016
6,0,121.50993347167969,25.0459041595459,29.484546661376953
7,0,121.50996398925781,25.045961380004883,29.56939125061035
23,0,121.51378631591797,25.040557861328125,29.451358795166016
8,0,121.51023864746094,25.045930862426758,29.718042373657227
9,0,121.51083374023438,25.04647445678711,29.487154006958008
10,0,121.51077270507812,25.046342849731445,29.487728118896484
11,0,121.5107421875,25.04621696472168,29.48710060119629
12,0,121.51070404052734,25.046072006225586,29.4864501953125
13,0,121.51107788085938,25.04642105102539,29.487207412719727
14,0,121.51123809814453,25.046384811401367,29.487775802612305
15,0,121.51136016845703,25.046367645263672,29.48834228515625
16,0,121.51148986816406,25.046340942382812,29.488874435424805
1,1,121.51033782958984,25.046144485473633,100.0
17,1,121.5136947631836,25.04018783569336,29.45697784423828
2,1,121.510986328125,25.04594612121582,110.0
18,1,121.51351165771484,25.04018783569336,29.679698944091797
3,1,121.51021575927734,25.0455265045166,120.0
19,1,121.51351165771484,25.040000915527344,29.689321517944336
4,1,121.51084899902344,25.045455932617188,128.0
5,1,121.5097427368164,25.045955657958984,29.484235763549805
21,1,121.5136947631836,25.04027557373047,29.456974029541016
6,1,121.50993347167969,25.0459041595459,29.484546661376953
7,1,121.50996398925781,25.045961380004883,29.56939125061035
23,1,121.51378631591797,25.040557861328125,29.451358795166016
8,1,121.51023864746094,25.045930862426758,29.718042373657227
9,1,121.51083374023438,25.04647445678711,29.487154006958008
10,1,121.51077270507812,25.046342849731445,29.487728118896484
11,1,121.5107421875,25.04621696472168,29.48710060119629
12,1,121.51070404052734,25.046072006225586,29.4864501953125
13,1,121.51107788085938,25.04642105102539,29.487207412719727
14,1,121.51123809814453,25.046384811401367,29.487775802612305
15,1,121.51136016845703,25.046367645263672,29.48834228515625
16,1,121.51148986816406,25.046340942382812,29.488874435424805
1,2,121.51033782958984,25.046144485473633,100.0
17,2,121.5136947631836,25.04018783569336,29.45697784423828
2,2,121.510986328125,25.04594612121582,110.0
18,2,121.51351165771484,25.04018783569336,29.679698944091797
3,2,121.51021575927734,25.0455265045166,120.0
19,2,121.51351165771484,25.040000915527344,29.689321517944336
4,2,121.51084899902344,25.045455932617188,128.0
5,2,121.5097427368164,25.045955657958984,29.484235763549805
21,2,121.5136947631836,25.04027557373047,29.456974029541016
6,2,121.50993347167969,25.0459041595459,29.484546661376953
7,2,121.50996398925781,25.045961380004883,29.56939125061035
23,2,121.51378631591797,25.040557861328125,29.451358795166016
8,2,121.51023864746094,25.045930862426758,29.718042373657227
9,2,121.51083374023438,25.04647445678711,29.487154006958008
10,2,121.51077270507812,25.046342849731445,29.487728118896484
11,2,121.5107421875,25.04621696472168,29.48710060119629
12,2,121.51070404052734,25.046072006225586,29.4864501953125
13,2,121.51107788085938,25.04642105102539,29.487207412719727
14,2,121.51123809814453,25.046384811401367,29.487775802612305
15,2,121.51136016845703,25.046367645263672,29.48834228515625
16,2,121.51148986816406,25.046340942382812,29.488874435424805
1,3,121.51033782958984,25.046144485473633,100.0
17,3,121.5136947631836,25.04018783569336,29.45697784423828
2,3,121.510986328125,25.04594612121582,110.0
18,3,121.51351165771484,25.04018783569336,29.679698944091797
3,3,121.51021575927734,25.0455265045166,120.0
19,3,121.51351165771484,25.040000915527344,29.689321517944336
4,3,121.51084899902344,25.045455932617188,128.0
5,3,121.5097427368164,25.045955657958984,29.484235763549805
21,3,121.5136947631836,25.04027557373047,29.456974029541016
6,3,121.50993347167969,25.0459041595459,29.484546661376953
7,3,121.50996398925781,25.045961380004883,29.56939125061035
23,3,121.51378631591797,25.040557861328125,29.451358795166016
8,3,121.51023864746094,25.045930862426758,29.718042373657227
9,3,121.51083374023438,25.04647445678711,29.487154006958008
10,3,121.51077270507812,25.046342849731445,29.487728118896484
11,3,121.5107421875,25.04621696472168,29.48710060119629
12,3,121.51070404052734,25.046072006225586,29.4864501953125
13,3,121.51107788085938,25.04642105102539,29.487207412719727
14,3,121.51123809814453,25.046384811401367,29.487775802612305
15,3,121.51136016845703,25.046367645263672,29.48834228515625
16,3,121.51148986816406,25.046340942382812,29.488874435424805
1,4,121.51033782958984,25.046144485473633,100.0
17,4,121.5136947631836,25.04018783569336,29.45697784423828
2,4,121.510986328125,25.04594612121582,110.0
18,4,121.51351165771484,25.04018783569336,29.679698944091797
3,4,121.51021575927734,25.0455265045166,120.0
19,4,121.51351165771484,25.040000915527344,29.689321517944336
4,4,121.51084899902344,25.045455932617188,128.0
5,4,121.5097427368164,25.045955657958984,29.484235763549805
21,4,121.5136947631836,25.04027557373047,29.456974029541016
6,4,121.50993347167969,25.0459041595459,29.484546661376953
7,4,121.50996398925781,25.045961380004883,29.56939125061035
23,4,121.51378631591797,25.040557861328125,29.451358795166016
8,4,121.51023864746094,25.045930862426758,29.718042373657227
9,4,121.51083374023438,25.04647445678711,29.487154006958008
10,4,121.51077270507812,25.046342849731445,29.487728118896484
11,4,121.5107421875,25.04621696472168,29.48710060119629
12,4,121.51070404052734,25.046072006225586,29.4864501953125
13,4,121.51107788085938,25.04642105102539,29.487207412719727
14,4,121.51123809814453,25.046384811401367,29.487775802612305
15,4,121.51136016845703,25.046367645263672,29.48834228515625
16,4,121.51148986816406,25.046340942382812,29.488874435424805
1,5,121.51033782958984,25.046144485473633,100.0
17,5,121.5136947631836,25.04018783569336,29.45697784423828
2,5,121.510986328125,25.04594612121582,110.0
18,5,121.51351165771484,25.04018783569336,29.679698944091797
3,5,121.51021575927734,25.0455265045166,120.0
19,5,121.51351165771484,25.040000915527344,29.689321517944336
4,5,121.51084899902344,25.045455932617188,128.0
5,5,121.5097427368164,25.045955657958984,29.484235763549805
21,5,121.5136947631836,25.04027557373047,29.456974029541016
6,5,121.50993347167969,25.0459041595459,29.484546661376953
7,5,121.50996398925781,25.045961380004883,29.56939125061035
23,5,121.51378631591797,25.040557861328125,29.451358795166016
8,5,121.51023864746094,25.045930862426758,29.718042373657227
9,5,121.51083374023438,25.04647445678711,29.487154006958008
10,5,121.51077270507812,25.046342849731445,29.487728118896484
11,5,121.5107421875,25.04621696472168,29.48710060119629
12,5,121.51070404052734,25.046072006225586,29.4864501953125
13,5,121.51107788085938,25.04642105102539,29.487207412719727
14,5,121.51123809814453,25.046384811401367,29.487775802612305
15,5,121.51136016845703,25.046367645263672,29.48834228515625
16,5,121.51148986816406,25.046340942382812,29.488874435424805
1,6,121.51033782958984,25.046144485473633,100.0
17,6,121.5136947631836,25.04018783569336,29.45697784423828
2,6,121.510986328125,25.04594612121582,110.0
18,6,121.51351165771484,25.04018783569336,29.679698944091797
3,6,121.51021575927734,25.0455265045166,120.0
19,6,121.51351165771484,25.040000915527344,29.689321517944336
4,6,121.51084899902344,25.045455932617188,128.0
5,6,121.5097427368164,25.045955657958984,29.484235763549805
21,6,121.5136947631836,25.04027557373047,29.456974029541016
6,6,121.50993347167969,25.0459041595459,29.484546661376953
7,6,121.50996398925781,25.045961380004883,29.56939125061035
23,6,121.51378631591797,25.040557861328125,29.451358795166016
8,6,121.51023864746094,25.045930862426758,29.718042373657227
9,6,121.51083374023438,25.04647445678711,29.487154006958008
10,6,121.51077270507812,25.046342849731445,29.487728118896484
11,6,121.5107421875,25.04621696472168,29.48710060119629
12,6,121.51070404052734,25.046072006225586,29.4864501953125
13,6,121.51107788085938,25.04642105102539,29.487207412719727
14,6,121.51123809814453,25.046384811401367,29.487775802612305
15,6,121.51136016845703,25.046367645263672,29.48834228515625
16,6,121.51148986816406,25.046340942382812,29.488874435424805
1,7,121.51033782958984,25.046144485473633,100.0
17,7,121.5136947631836,25.04018783569336,29.45697784423828
2,7,121.510986328125,25.04594612121582,110.0
18,7,121.51351165771484,25.04018783569336,29.679698944091797
3,7,121.51021575927734,25.0455265045166,120.0
19,7,121.51351165771484,25.040000915527344,29.689321517944336
4,7,121.51084899902344,25.045455932617188,128.0
5,7,121.5097427368164,25.045955657958984,29.484235763549805
21,7,121.5136947631836,25.04027557373047,29.456974029541016
6,7,121.50993347167969,25.0459041595459,29.484546661376953
7,7,121.50996398925781,25.045961380004883,29.56939125061035
23,7,121.51378631591797,25.040557861328125,29.451358795166016
8,7,121.51023864746094,25.045930862426758,29.718042373657227
9,7,121.51083374023438,25.04647445678711,29.487154006958008
10,7,121.51077270507812,25.046342849731445,29.487728118896484
11,7,121.5107421875,25.04621696472168,29.48710060119629
12,7,121.51070404052734,25.046072006225586,29.4864501953125
13,7,121.51107788085938,25.04642105102539,29.487207412719727
14,7,121.51123809814453,25.046384811401367,29.487775802612305
15,7,121.51136016845703,25.046367645263672,29.48834228515625
16,7,121.51148986816406,25.046340942382812,29.488874435424805
1,8,121.51033782958984,25.046144485473633,100.0
17,8,121.5136947631836,25.04018783569336,29.45697784423828
2,8,121.510986328125,25.04594612121582,110.0
18,8,121.51351165771484,25.04018783569336,29.679698944091797
3,8,121.51021575927734,25.0455265045166,120.0
19,8,121.51351165771484,25.040000915527344,29.689321517944336
4,8,121.51084899902344,25.045455932617188,128.0
5,8,121.5097427368164,25.045955657958984,29.484235763549805
21,8,121.5136947631836,25.04027557373047,29.456974029541016
6,8,121.50993347167969,25.0459041595459,29.484546661376953
7,8,121.50996398925781,25.045961380004883,29.56939125061035
23,8,121.51378631591797,25.040557861328125,29.451358795166016
8,8,121.51023864746094,25.045930862426758,29.718042373657227
9,8,121.51083374023438,25.04647445678711,29.487154006958008
10,8,121.51077270507812,25.046342849731445,29.487728118896484
11,8,121.5107421875,25.04621696472168,29.48710060119629
12,8,121.51070404052734,25.046072006225586,29.4864501953125
13,8,121.51107788085938,25.04642105102539,29.487207412719727
14,8,121.51123809814453,25.046384811401367,29.487775802612305
15,8,121.51136016845703,25.046367645263672,29.48834228515625
16,8,121.51148986816406,25.046340942382812,29.488874435424805
1,9,121.51033782958984,25.046144485473633,100.0
17,9,121.5136947631836,25.04018783569336,29.45697784423828
2,9,121.510986328125,25.04594612121582,110.0
18,9,121.51351165771484,25.04018783569336,29.679698944091797
3,9,121.51021575927734,25.0455265045166,120.0
19,9,121.51351165771484,25.040000915527344,29.689321517944336
4,9,121.51084899902344,25.045455932617188,128.0
5,9,121.5097427368164,25.045955657958984,29.484235763549805
21,9,121.5136947631836,25.04027557373047,29.456974029541016
6,9,121.50993347167969,25.0459041595459,29.484546661376953
7,9,121.50996398925781,25.045961380004883,29.56939125061035
23,9,121.51378631591797,25.040557861328125,29.451358795166016
8,9,121.51023864746094,25.045930862426758,29.718042373657227
9,9,121.51083374023438,25.04647445678711,29.487154006958008
10,9,121.51077270507812,25.046342849731445,29.487728118896484
11,9,121.5107421875,25.04621696472168,29.48710060119629
12,9,121.51070404052734,25.046072006225586,29.4864501953125
13,9,121.51107788085938,25.04642105102539,29.487207412719727
14,9,121.51123809814453,25.046384811401367,29.487775802612305
15,9,121.51136016845703,25.046367645263672,29.48834228515625
16,9,121.51148986816406,25.046340942382812,29.488874435424805
1,10,121.51033782958984,25.046144485473633,100.0
17,10,121.5136947631836,25.04018783569336,29.45697784423828
2,10,121.510986328125,25.04594612121582,110.0
18,10,121.51351165771484,25.04018783569336,29.679698944091797
3,10,121.51021575927734,25.0455265045166,120.0
19,10,121.51351165771484,25.040000915527344,29.689321517944336
4,10,121.51084899902344,25.045455932617188,128.0
5,10,121.5097427368164,25.045955657958984,29.484235763549805
21,10,121.5136947631836,25.04027557373047,29.456974029541016
6,10,121.50993347167969,25.0459041595459,29.484546661376953
7,10,121.50996398925781,25.045961380004883,29.56939125061035
23,10,121.51378631591797,25.040557861328125,29.451358795166016
8,10,121.51023864746094,25.045930862426758,29.718042373657227
9,10,121.51083374023438,25.04647445678711,29.487154006958008
10,10,121.51077270507812,25.046342849731445,29.487728118896484
11,10,121.5107421875,25.04621696472168,29.48710060119629
12,10,121.51070404052734,25.046072006225586,29.4864501953125
13,10,121.51107788085938,25.04642105102539,29.487207412719727
14,10,121.51123809814453,25.046384811401367,29.487775802612305
15,10,121.51136016845703,25.046367645263672,29.48834228515625
16,10,121.51148986816406,25.046340942382812,29.488874435424805
1,11,121.51033782958984,25.046144485473633,100.0
17,11,121.5136947631836,25.04018783569336,29.45697784423828
2,11,121.510986328125,25.04594612121582,110.0
18,11,121.51351165771484,25.04018783569336,29.679698944091797
3,11,121.51021575927734,25.0455265045166,120.0
19,11,121.51351165771484,25.040000915527344,29.689321517944336
4,11,121.51084899902344,25.045455932617188,128.0
5,11,121.5097427368164,25.045955657958984,29.484235763549805
21,11,121.5136947631836,25.04027557373047,29.456974029541016
6,11,121.50993347167969,25.0459041595459,29.484546661376953
7,11,121.50996398925781,25.045961380004883,29.56939125061035
23,11,121.51378631591797,25.040557861328125,29.451358795166016
8,11,121.51023864746094,25.045930862426758,29.718042373657227
9,11,121.51083374023438,25.04647445678711,29.487154006958008
10,11,121.51077270507812,25.046342849731445,29.487728118896484
11,11,121.5107421875,25.04621696472168,29.48710060119629
12,11,121.51070404052734,25.046072006225586,29.4864501953125
13,11,121.51107788085938,25.04642105102539,29.487207412719727
14,11,121.51123809814453,25.046384811401367,29.487775802612305
15,11,121.51136016845703,25.046367645263672,29.48834228515625
16,11,121.51148986816406,25.046340942382812,29.488874435424805
1,12,121.51033782958984,25.046144485473633,100.0
17,12,121.5136947631836,25.04018783569336,29.45697784423828
2,12,121.510986328125,25.04594612121582,110.0
18,12,121.51351165771484,25.04018783569336,29.679698944091797
3,12,121.51021575927734,25.0455265045166,120.0
19,12,121.51351165771484,25.040000915527344,29.689321517944336
4,12,121.51084899902344,25.045455932617188,128.0
5,12,121.5097427368164,25.045955657958984,29.484235763549805
21,12,121.5136947631836,25.04027557373047,29.456974029541016
6,12,121.50993347167969,25.0459041595459,29.484546661376953
7,12,121.50996398925781,25.045961380004883,29.56939125061035
23,12,121.51378631591797,25.040557861328125,29.451358795166016
8,12,121.51023864746094,25.045930862426758,29.718042373657227
9,12,121.51083374023438,25.04647445678711,29.487154006958008
10,12,121.51077270507812,25.046342849731445,29.487728118896484
11,12,121.5107421875,25.04621696472168,29.48710060119629
12,12,121.51070404052734,25.046072006225586,29.4864501953125
13,12,121.51107788085938,25.04642105102539,29.487207412719727
14,12,121.51123809814453,25.046384811401367,29.487775802612305
15,12,121.51136016845703,25.046367645263672,29.48834228515625
16,12,121.51148986816406,25.046340942382812,29.488874435424805
1,13,121.51033782958984,25.046144485473633,100.0
17,13,121.5136947631836,25.04018783569336,29.45697784423828
2,13,121.510986328125,25.04594612121582,110.0
18,13,121.51351165771484,25.04018783569336,29.679698944091797
3,13,121.51021575927734,25.0455265045166,120.0
19,13,121.51351165771484,25.040000915527344,29.689321517944336
4,13,121.51084899902344,25.045455932617188,128.0
5,13,121.5097427368164,25.045955657958984,29.484235763549805
21,13,121.5136947631836,25.04027557373047,29.456974029541016
6,13,121.50993347167969,25.0459041595459,29.484546661376953
7,13,121.50996398925781,25.045961380004883,29.56939125061035
23,13,121.51378631591797,25.040557861328125,29.451358795166016
8,13,121.51023864746094,25.045930862426758,29.718042373657227
9,13,121.51083374023438,25.04647445678711,29.487154006958008
10,13,121.51077270507812,25.046342849731445,29.487728118896484
11,13,121.5107421875,25.04621696472168,29.48710060119629
12,13,121.51070404052734,25.046072006225586,29.4864501953125
13,13,121.51107788085938,25.04642105102539,29.487207412719727
14,13,121.51123809814453,25.046384811401367,29.487775802612305
15,13,121.51136016845703,25.046367645263672,29.48834228515625
16,13,121.51148986816406,25.046340942382812,29.488874435424805
1,14,121.51033782958984,25.046144485473633,100.0
17,14,121.5136947631836,25.04018783569336,29.45697784423828
2,14,121.510986328125,25.04594612121582,110.0
18,14,121.51351165771484,25.04018783569336,29.679698944091797
3,14,121.51021575927734,25.0455265045166,120.0
19,14,121.51351165771484,25.040000915527344,29.689321517944336
4,14,121.51084899902344,25.045455932617188,128.0
5,14,121.5097427368164,25.045955657958984,29.484235763549805
21,14,121.5136947631836,25.04027557373047,29.456974029541016
6,14,121.50993347167969,25.0459041595459,29.484546661376953
7,14,121.50996398925781,25.045961380004883,29.56939125061035
23,14,121.51378631591797,25.040557861328125,29.451358795166016
8,14,121.51023864746094,25.045930862426758,29.718042373657227
9,14,121.51083374023438,25.04647445678711,29.487154006958008
10,14,121.51077270507812,25.046342849731445,29.487728118896484
11,14,121.5107421875,25.04621696472168,29.48710060119629
12,14,121.51070404052734,25.046072006225586,29.4864501953125
13,14,121.51107788085938,25.04642105102539,29.487207412719727
14,14,121.51123809814453,25.046384811401367,29.487775802612305
15,14,121.51136016845703,25.046367645263672,29.48834228515625
16,14,121.51148986816406,25.046340942382812,29.488874435424805
1,15,121.51033782958984,25.046144485473633,100.0
17,15,121.5136947631836,25.04018783569336,29.45697784423828
2,15,121.510986328125,25.04594612121582,110.0
18,15,121.51351165771484,25.04018783569336,29.679698944091797
3,15,121.51021575927734,25.0455265045166,120.0
19,15,121.51351165771484,25.040000915527344,29.689321517944336
4,15,121.51084899902344,25.045455932617188,128.0
5,15,121.5097427368164,25.045955657958984,29.484235763549805
21,15,121.5136947631836,25.04027557373047,29.456974029541016
6,15,121.50993347167969,25.0459041595459,29.484546661376953
7,15,121.50996398925781,25.045961380004883,29.56939125061035
23,15,121.51378631591797,25.040557861328125,29.451358795166016
8,15,121.51023864746094,25.045930862426758,29.718042373657227
9,15,121.51083374023438,25.04647445678711,29.487154006958008
10,15,121.51077270507812,25.046342849731445,29.487728118896484
11,15,121.5107421875,25.04621696472168,29.48710060119629
12,15,121.51070404052734,25.046072006225586,29.4864501953125
13,15,121.51107788085938,25.04642105102539,29.487207412719727
14,15,121.51123809814453,25.046384811401367,29.487775802612305
15,15,121.51136016845703,25.046367645263672,29.48834228515625
16,15,121.51148986816406,25.046340942382812,29.488874435424805
1,16,121.51033782958984,25.046144485473633,100.0
17,16,121.5136947631836,25.04018783569336,29.45697784423828
2,16,121.510986328125,25.04594612121582,110.0
18,16,121.51351165771484,25.04018783569336,29.679698944091797
3,16,121.51021575927734,25.0455265045166,120.0
19,16,121.51351165771484,25.040000915527344,29.689321517944336
4,16,121.51084899902344,25.045455932617188,128.0
5,16,121.5097427368164,25.045955657958984,29.484235763549805
21,16,121.5136947631836,25.04027557373047,29.456974029541016
6,16,121.50993347167969,25.0459041595459,29.484546661376953
7,16,121.50996398925781,25.045961380004883,29.56939125061035
23,16,121.51378631591797,25.040557861328125,29.451358795166016
8,16,121.51023864746094,25.045930862426758,29.718042373657227
9,16,121.51083374023438,25.04647445678711,29.487154006958008
10,16,121.51077270507812,25.046342849731445,29.487728118896484
11,16,121.5107421875,25.04621696472168,29.48710060119629
12,16,121.51070404052734,25.046072006225586,29.4864501953125
13,16,121.51107788085938,25.04642105102539,29.487207412719727
14,16,121.51123809814453,25.046384811401367,29.487775802612305
15,16,121.51136016845703,25.046367645263672,29.48834228515625
16,16,121.51148986816406,25.046340942382812,29.488874435424805
1,17,121.51033782958984,25.046144485473633,100.0
17,17,121.5136947631836,25.04018783569336,29.45697784423828
2,17,121.510986328125,25.04594612121582,110.0
18,17,121.51351165771484,25.04018783569336,29.679698944091797
3,17,121.51021575927734,25.0455265045166,120.0
19,17,121.51351165771484,25.040000915527344,29.689321517944336
4,17,121.51084899902344,25.045455932617188,128.0
5,17,121.5097427368164,25.045955657958984,29.484235763549805
21,17,121.5136947631836,25.04027557373047,29.456974029541016
6,17,121.50993347167969,25.0459041595459,29.484546661376953
7,17,121.50996398925781,25.045961380004883,29.56939125061035
23,17,121.51378631591797,25.040557861328125,29.451358795166016
8,17,121.51023864746094,25.045930862426758,29.718042373657227
9,17,121.51083374023438,25.04647445678711,29.487154006958008
10,17,121.51077270507812,25.046342849731445,29.487728118896484
11,17,121.5107421875,25.04621696472168,29.48710060119629
12,17,121.51070404052734,25.046072006225586,29.4864501953125
13,17,121.51107788085938,25.04642105102539,29.487207412719727
14,17,121.51123809814453,25.046384811401367,29.487775802612305
15,17,121.51136016845703,25.046367645263672,29.48834228515625
16,17,121.51148986816406,25.046340942382812,29.488874435424805
1,18,121.51033782958984,25.046144485473633,100.0
17,18,121.5136947631836,25.04018783569336,29.45697784423828
2,18,121.510986328125,25.04594612121582,110.0
18,18,121.51351165771484,25.04018783569336,29.679698944091797
3,18,121.51021575927734,25.0455265045166,120.0
19,18,121.51351165771484,25.040000915527344,29.689321517944336
4,18,121.51084899902344,25.045455932617188,128.0
5,18,121.5097427368164,25.045955657958984,29.484235763549805
21,18,121.5136947631836,25.04027557373047,29.456974029541016
6,18,121.50993347167969,25.0459041595459,29.484546661376953
7,18,121.50996398925781,25.045961380004883,29.56939125061035
23,18,121.51378631591797,25.040557861328125,29.451358795166016
8,18,121.51023864746094,25.045930862426758,29.718042373657227
9,18,121.51083374023438,25.04647445678711,29.487154006958008
10,18,121.51077270507812,25.046342849731445,29.487728118896484
11,18,121.5107421875,25.04621696472168,29.48710060119629
12,18,121.51070404052734,25.046072006225586,29.4864501953125
13,18,121.51107788085938,25.04642105102539,29.487207412719727
14,18,121.51123809814453,25.046384811401367,29.487775802612305
15,18,121.51136016845703,25.046367645263672,29.48834228515625
16,18,121.51148986816406,25.046340942382812,29.488874435424805
1,19,121.51033782958984,25.046144485473633,100.0
17,19,121.5136947631836,25.04018783569336,29.45697784423828
2,19,121.510986328125,25.04594612121582,110.0
18,19,121.51351165771484,25.04018783569336,29.679698944091797
3,19,121.51021575927734,25.0455265045166,120.0
19,19,121.51351165771484,25.040000915527344,29.689321517944336
4,19,121.51084899902344,25.045455932617188,128.0
5,19,121.5097427368164,25.045955657958984,29.484235763549805
21,19,121.5136947631836,25.04027557373047,29.456974029541016
6,19,121.50993347167969,25.0459041595459,29.484546661376953
7,19,121.50996398925781,25.045961380004883,29.56939125061035
23,19,121.51378631591797,25.040557861328125,29.451358795166016
8,19,121.51023864746094,25.045930862426758,29.718042373657227
9,19,121.51083374023438,25.04647445678711,29.487154006958008
10,19,121.51077270507812,25.046342849731445,29.487728118896484
11,19,121.5107421875,25.04621696472168,29.48710060119629
12,19,121.51070404052734,25.046072006225586,29.4864501953125
13,19,121.51107788085938,25.04642105102539,29.487207412719727
14,19,121.51123809814453,25.046384811401367,29.487775802612305
15,19,121.51136016845703,25.046367645263672,29.48834228515625
16,19,121.51148986816406,25.046340942382812,29.488874435424805
1,20,121.51033782958984,25.046144485473633,100.0
17,20,121.5136947631836,25.04018783569336,29.45697784423828
2,20,121.510986328125,25.04594612121582,110.0
18,20,121.51351165771484,25.04018783569336,29.679698944091797
3,20,121.51021575927734,25.0455265045166,120.0
19,20,121.51351165771484,25.040000915527344,29.689321517944336
4,20,121.51084899902344,25.045455932617188,128.0
5,20,121.5097427368164,25.045955657958984,29.484235763549805
