Vehicle ID,Longitude,Latitude,Altitude,Roll,Pitch,Yaw
7,121.51029205322266,25.045612335205078,130.0,0.005366216815588132,-0.0015056756458803893,89.99929643199312
8,121.51050567626953,25.046283721923828,134.0,0.006037694191348919,-0.0013121321667893097,89.99938685172656
9,121.5107421875,25.045385360717773,140.0,0.005139470026591653,-0.001097869057880972,89.9994869960361
10,121.51087188720703,25.0458927154541,137.0,0.005646754199915449,-0.0009803606065192738,89.99954189392285
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.156526565551758,0.0006575893226568041,-0.0008521204615292858,290.00890945042875
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.51029205322266,25.045612335205078,130.0,0.005366216815588132,-0.0015056756458803893,89.99929643199312
8,121.51050567626953,25.046283721923828,134.0,0.006037694191348919,-0.0013121321667893097,89.99938685172656
9,121.5107421875,25.045385360717773,140.0,0.005139470026591653,-0.001097869057880972,89.9994869960361
10,121.51087188720703,25.0458927154541,137.0,0.005646754199915449,-0.0009803606065192738,89.99954189392285
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.51029205322266,25.045608520507812,129.9999542236328,2.1924114435023512e-07,-4.5683937059951074e-05,153.89524666965005
8,121.51051330566406,25.046283721923828,133.99993896484375,9.075961315829773e-08,-2.659098754520448e-05,87.23917775601146
9,121.51074981689453,25.045381546020508,139.99993896484375,-8.966480527305976e-05,-2.672962000360845e-05,126.76544600166375
10,121.51087951660156,25.045888900756836,136.9999542236328,1.368539983559458e-07,-2.6699304726209025e-05,128.50174972787497
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.51030731201172,25.045560836791992,129.99972534179688,2.1924114435023512e-07,-4.568393705995276e-05,179.6940963119268
8,121.51055908203125,25.046260833740234,133.9997100830078,9.075961315829773e-08,-2.6590987545204254e-05,148.2061361595988
9,121.51078033447266,25.04534339904785,139.9996795654297,-8.966480527305976e-05,-2.6729620003608425e-05,156.39013727940616
10,121.51090240478516,25.045848846435547,136.99972534179688,1.368539983559458e-07,-2.6699304726210495e-05,163.63701713457698
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.5102767944336,25.045467376708984,129.99957275390625,2.1924114435023512e-07,-4.5683937059947245e-05,207.75490362942216
8,121.51055145263672,25.04616928100586,133.99954223632812,9.075961315829773e-08,-2.6590987545203647e-05,213.65398757904768
9,121.51078796386719,25.045249938964844,139.99949645996094,-8.966480527305976e-05,-2.6729620003607565e-05,188.57542770542202
10,121.51089477539062,25.04575538635254,136.9995574951172,1.368539983559458e-07,-2.6699304726201764e-05,201.74014461413026
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.51021575927734,25.04538917541504,129.99952697753906,2.1924114435023512e-07,-4.5683937059951263e-05,221.90901574492446
8,121.51046752929688,25.046110153198242,133.9994659423828,9.075961315829773e-08,-2.6590987545207686e-05,245.90901564806694
9,121.51075744628906,25.045156478881836,139.9994659423828,-8.966480527305976e-05,-2.6729620003605542e-05,204.77658974565566
10,121.5108413696289,25.045671463012695,136.99951171875,1.368539983559458e-07,-2.6699304726211136e-05,220.85816546156997
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.51016998291016,25.04534149169922,129.99952697753906,2.1924114435023512e-07,-4.568393705995182e-05,223.6900354074314
8,121.5103988647461,25.04608726501465,133.99948120117188,9.075961315829773e-08,-2.6590987545205653e-05,249.54069351404902
9,121.51072692871094,25.04509925842285,139.99948120117188,-8.966480527305976e-05,-2.6729620003605623e-05,206.7964154342189
10,121.51078796386719,25.045625686645508,136.99951171875,1.368539983559458e-07,-2.6699304726211068e-05,223.20665205176914
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.15652084350586,0.0006666318924146708,-0.0009079241426693968,290.0090232033083
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
57,121.5123062133789,25.04159164428711,29.15330696105957,0.0012514701107306792,0.0009405543970409004,95.00079947609817
67,121.51332092285156,25.039913177490234,29.37826919555664,-0.00023690645514307107,0.0015713636488590354,95.00079609875152
7,121.5101089477539,25.04528045654297,129.9995574951172,2.1924114435023512e-07,-4.56839370599473e-05,219.94740732293576
8,121.51031494140625,25.04605484008789,133.99951171875,9.075961315829773e-08,-2.659098754520671e-05,240.553710848093
9,121.51068878173828,25.04502296447754,139.99952697753906,-8.966480527305976e-05,-2.6729620003607544e-05,202.49335556197912
10,121.51073455810547,25.045562744140625,136.9995574951172,1.368539983559458e-07,-2.669930472620623e-05,218.09244307037443
62,121.51074981689453,25.046274185180664,29.186330795288086,-0.002493829233571887,-0.0019041651394280875,190.00396728515625
63,121.51070404052734,25.046106338500977,29.185569763183594,-0.002504434436559677,-0.0017003390239507432,190.00404357910168
64,121.5106430053711,25.045934677124023,29.18485450744629,-0.002495693974196911,-0.0018258151831136772,190.003921508789
65,121.51060485839844,25.045806884765625,29.184803009033203,-0.0022733297664672136,-0.0045847478322758465,190.00392150878906
68,121.51099395751953,25.046436309814453,29.185840606689453,0.0053589926101551555,0.0030657940078769007,95.00027465820315
69,121.51122283935547,25.04639434814453,29.186721801757812,0.005249889567494392,0.00356558500788995,94.99987030029295
70,121.51144409179688,25.046329498291016,29.187397003173828,0.00531193846833844,0.003302523400634248,95.00009155273446
71,121.51165008544922,25.046281814575195,29.18818473815918,0.005366393493517307,0.0030861851026443426,95.00075400322555
18,121.51331329345703,25.03898048400879,29.187942504882812,7.063568040166501e-05,0.8789077635690408,289.99727047098133
56,121.51338958740234,25.04006576538086,29.378376007080078,-0.00018140748318273836,0.002042188654435794,95.00081781092855
